brand_collection_id,brand_collection_title,brand_collection_handle,pill_slot,pill_label,qualifying_product_count,qualifying_product_ids,display_eligibility,destination_priority_1_existing,destination_priority_2_filter_url,destination_recommended,new_collection_required,proposed_collection_title,proposed_collection_handle,proposed_collection_type,proposed_collection_conditions_or_membership,duplicate_check,canonical_indexability,destination_confidence,destination_blocker,validation_status,validation_evidence
444382052611,Some by Mi,some-by-mi,7,Body Care,2,8929372438787;8929389117699,HIDE (0 qualifying in stock — reinstate on restock),none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),no uniform productType — not constructible; FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Some by Mi Body Care,some-by-mi-body-care,manual,exact product IDs: 8929372438787;8929389117699 (expected count 2),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,"brand collection is MANUAL (no vendor rule), so vendor-wide assortment completeness is unverifiable from the audited dump — an automated vendor rule could pull unaudited products; manual membership is the safe exact expression",valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'some-by-mi-body-care' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/some-by-mi.json; manual membership = listed IDs verbatim
456615756035,Seoul1988,seoul1988,1,Moisturisers,3,9159306641667;9159301366019;9159291633923,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),no uniform productType — not constructible; FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Seoul1988 Moisturisers,seoul1988-moisturisers,manual,exact product IDs: 9159306641667;9159301366019;9159291633923 (expected count 3),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,"brand collection is MANUAL (no vendor rule), so vendor-wide assortment completeness is unverifiable from the audited dump — an automated vendor rule could pull unaudited products; manual membership is the safe exact expression",valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'seoul1988-moisturisers' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/seoul1988.json; manual membership = listed IDs verbatim
456615756035,Seoul1988,seoul1988,2,Cleansers,2,9159283507459;9159276331267,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),candidate https://beautyontapp.com/collections/seoul1988?filter.p.product_type=Cleanser — FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Seoul1988 Cleansers,seoul1988-cleansers,manual,exact product IDs: 9159283507459;9159276331267 (expected count 2),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,"brand collection is MANUAL (no vendor rule), so vendor-wide assortment completeness is unverifiable from the audited dump — an automated vendor rule could pull unaudited products; manual membership is the safe exact expression",valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'seoul1988-cleansers' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/seoul1988.json; manual membership = listed IDs verbatim
456615756035,Seoul1988,seoul1988,3,Face Serums,2,9159312965891;9159247855875,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),no uniform productType — not constructible; FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Seoul1988 Face Serums,seoul1988-face-serums,manual,exact product IDs: 9159312965891;9159247855875 (expected count 2),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,"brand collection is MANUAL (no vendor rule), so vendor-wide assortment completeness is unverifiable from the audited dump — an automated vendor rule could pull unaudited products; manual membership is the safe exact expression",valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'seoul1988-face-serums' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/seoul1988.json; manual membership = listed IDs verbatim
442300530947,Sheba Feminine,sheba-feminine,1,Period Care,8,8929378664707;8929378631939;8929378599171;8929378861315;8929378828547;8929378795779;8929378730243;8929378697475,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),no uniform productType — not constructible; FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Sheba Feminine Period Care,sheba-feminine-period-care,manual,exact product IDs: 8929378664707;8929378631939;8929378599171;8929378861315;8929378828547;8929378795779;8929378730243;8929378697475 (expected count 8),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,no clean vendor+type/title rule reproduces the exact set — manual membership is the only exact expression; re-derive on catalog change,valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'sheba-feminine-period-care' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/sheba-feminine.json; manual membership = listed IDs verbatim
442300596483,Skin Creamery,skin-creamery,1,Cleansers,2,8929359036675;8929358938371,HIDE (0 qualifying in stock — reinstate on restock),none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),no uniform productType — not constructible; FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Skin Creamery Cleansers,skin-creamery-cleansers,manual,exact product IDs: 8929359036675;8929358938371 (expected count 2),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,no clean vendor+type/title rule reproduces the exact set — manual membership is the only exact expression; re-derive on catalog change,valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'skin-creamery-cleansers' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/skin-creamery.json; manual membership = listed IDs verbatim
442300596483,Skin Creamery,skin-creamery,2,Moisturisers,2,8929474707715;8929359069443,HIDE (0 qualifying in stock — reinstate on restock),none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),candidate https://beautyontapp.com/collections/skin-creamery?filter.p.product_type=Moisturiser — FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (automated (smart)),YES,Skin Creamery Moisturisers,skin-creamery-moisturisers,automated (smart),conditions (ALL): Product vendor EQUALS 'SKIN CREAMERY' AND Product type EQUALS 'Moisturiser'. Expected members: 8929474707715;8929359069443 (count 2),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),High,,valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'skin-creamery-moisturisers' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/skin-creamery.json; automated rule verified by exact set-equality test over the complete VENDOR-ruled assortment
444352921859,Skin functional,skin-functional,1,Face Serums,18,8929328267523;8929328300291;8929381810435;8929329283331;8929336328451;8929395147011;8929389216003;8929406877955;8929381875971;8929336361219;8929328333059;8929328234755;8929363820803;8929363329283;8929328431363;8929395114243;9349991956739;8929397375235,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),no uniform productType — not constructible; FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Skin functional Face Serums,skin-functional-face-serums,manual,exact product IDs: 8929328267523;8929328300291;8929381810435;8929329283331;8929336328451;8929395147011;8929389216003;8929406877955;8929381875971;8929336361219;8929328333059;8929328234755;8929363820803;8929363329283;8929328431363;8929395114243;9349991956739;8929397375235 (expected count 18),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,"brand collection is MANUAL (no vendor rule), so vendor-wide assortment completeness is unverifiable from the audited dump — an automated vendor rule could pull unaudited products; manual membership is the safe exact expression",valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'skin-functional-face-serums' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/skin-functional.json; manual membership = listed IDs verbatim
444352921859,Skin functional,skin-functional,2,Moisturisers,11,8929388888323;8929335705859;8929388953859;8929379811587;8929388921091;8929383809283;8929396392195;8929374699779;8929405010179;8929471693059;9349994807555,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),candidate https://beautyontapp.com/collections/skin-functional?filter.p.product_type=Moisturiser — FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Skin functional Moisturisers,skin-functional-moisturisers,manual,exact product IDs: 8929388888323;8929335705859;8929388953859;8929379811587;8929388921091;8929383809283;8929396392195;8929374699779;8929405010179;8929471693059;9349994807555 (expected count 11),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,"brand collection is MANUAL (no vendor rule), so vendor-wide assortment completeness is unverifiable from the audited dump — an automated vendor rule could pull unaudited products; manual membership is the safe exact expression",valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'skin-functional-moisturisers' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/skin-functional.json; manual membership = listed IDs verbatim
444352921859,Skin functional,skin-functional,3,Exfoliators,6,8929361658115;8929328496899;8929334755587;8929379057923;8929329316099;8929363427587,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),no uniform productType — not constructible; FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Skin functional Exfoliators,skin-functional-exfoliators,manual,exact product IDs: 8929361658115;8929328496899;8929334755587;8929379057923;8929329316099;8929363427587 (expected count 6),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,"brand collection is MANUAL (no vendor rule), so vendor-wide assortment completeness is unverifiable from the audited dump — an automated vendor rule could pull unaudited products; manual membership is the safe exact expression",valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'skin-functional-exfoliators' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/skin-functional.json; manual membership = listed IDs verbatim
444352921859,Skin functional,skin-functional,4,Cleansers,6,8929363886339;8929389150467;8929406812419;8929388790019;8929375944963;8929392754947,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),no uniform productType — not constructible; FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Skin functional Cleansers,skin-functional-cleansers,manual,exact product IDs: 8929363886339;8929389150467;8929406812419;8929388790019;8929375944963;8929392754947 (expected count 6),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,"brand collection is MANUAL (no vendor rule), so vendor-wide assortment completeness is unverifiable from the audited dump — an automated vendor rule could pull unaudited products; manual membership is the safe exact expression",valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'skin-functional-cleansers' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/skin-functional.json; manual membership = listed IDs verbatim
444352921859,Skin functional,skin-functional,5,Treatments,6,8929366114563;8929328398595;8929383776515;8929388822787;8929388855555;8929406845187,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),no uniform productType — not constructible; FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Skin functional Treatments,skin-functional-treatments,manual,exact product IDs: 8929366114563;8929328398595;8929383776515;8929388822787;8929388855555;8929406845187 (expected count 6),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,"brand collection is MANUAL (no vendor rule), so vendor-wide assortment completeness is unverifiable from the audited dump — an automated vendor rule could pull unaudited products; manual membership is the safe exact expression",valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'skin-functional-treatments' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/skin-functional.json; manual membership = listed IDs verbatim
444352921859,Skin functional,skin-functional,6,Face Makeup,4,9032062599427;9032026915075;9032003518723;9032000340227,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),no uniform productType — not constructible; FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Skin functional Face Makeup,skin-functional-face-makeup,manual,exact product IDs: 9032062599427;9032026915075;9032003518723;9032000340227 (expected count 4),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,"brand collection is MANUAL (no vendor rule), so vendor-wide assortment completeness is unverifiable from the audited dump — an automated vendor rule could pull unaudited products; manual membership is the safe exact expression",valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'skin-functional-face-makeup' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/skin-functional.json; manual membership = listed IDs verbatim
444352921859,Skin functional,skin-functional,7,Body Care,4,8929395081475;8929379156227;8929395736835;8929395048707,HIDE (0 qualifying in stock — reinstate on restock),none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),no uniform productType — not constructible; FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Skin functional Body Care,skin-functional-body-care,manual,exact product IDs: 8929395081475;8929379156227;8929395736835;8929395048707 (expected count 4),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,"brand collection is MANUAL (no vendor rule), so vendor-wide assortment completeness is unverifiable from the audited dump — an automated vendor rule could pull unaudited products; manual membership is the safe exact expression",valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'skin-functional-body-care' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/skin-functional.json; manual membership = listed IDs verbatim
444352921859,Skin functional,skin-functional,8,Toners,2,8929373421827;8929328824579,HIDE (0 qualifying in stock — reinstate on restock),none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),candidate https://beautyontapp.com/collections/skin-functional?filter.p.product_type=Toner — FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Skin functional Toners,skin-functional-toners,manual,exact product IDs: 8929373421827;8929328824579 (expected count 2),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,"brand collection is MANUAL (no vendor rule), so vendor-wide assortment completeness is unverifiable from the audited dump — an automated vendor rule could pull unaudited products; manual membership is the safe exact expression",valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'skin-functional-toners' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/skin-functional.json; manual membership = listed IDs verbatim
442300629251,Skin Republic,skin-republic,1,Face Serums,14,8929386430723;9182393925891;9179770814723;9179660583171;9010866487555;8929407828227;8929407795459;8929386529027;8929386496259;8929386463491;8929386397955;8929407762691;8929407664387;8929386365187,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),no uniform productType — not constructible; FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Skin Republic Face Serums,skin-republic-face-serums,manual,exact product IDs: 8929386430723;9182393925891;9179770814723;9179660583171;9010866487555;8929407828227;8929407795459;8929386529027;8929386496259;8929386463491;8929386397955;8929407762691;8929407664387;8929386365187 (expected count 14),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,no clean vendor+type/title rule reproduces the exact set — manual membership is the only exact expression; re-derive on catalog change,valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'skin-republic-face-serums' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/skin-republic.json; manual membership = listed IDs verbatim
442300629251,Skin Republic,skin-republic,2,Face Masks,12,9385384706307;8929407893763;8929388331267;8929363919107;8929336557827;8929336492291;8929336623363;9385414885635;8929407860995;8929391378691;8929336590595;8929336393987,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),no uniform productType — not constructible; FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Skin Republic Face Masks,skin-republic-face-masks,manual,exact product IDs: 9385384706307;8929407893763;8929388331267;8929363919107;8929336557827;8929336492291;8929336623363;9385414885635;8929407860995;8929391378691;8929336590595;8929336393987 (expected count 12),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,no clean vendor+type/title rule reproduces the exact set — manual membership is the only exact expression; re-derive on catalog change,valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'skin-republic-face-masks' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/skin-republic.json; manual membership = listed IDs verbatim
442300629251,Skin Republic,skin-republic,3,Moisturisers,3,9179660583171;8986690978051;8986702840067,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),no uniform productType — not constructible; FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Skin Republic Moisturisers,skin-republic-moisturisers,manual,exact product IDs: 9179660583171;8986690978051;8986702840067 (expected count 3),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,no clean vendor+type/title rule reproduces the exact set — manual membership is the only exact expression; re-derive on catalog change,valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'skin-republic-moisturisers' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/skin-republic.json; manual membership = listed IDs verbatim
442300629251,Skin Republic,skin-republic,4,Eye Care,3,8929386725635;8929386627331;8929386660099,SHOW,none — no existing brand-specific collection passes the brand+label test (all near-matches rejected; see audit/candidate_rejection_log.json),no uniform productType — not constructible; FAIL gate 7 — exact returned-ID equality cannot be verified: storefront returns HTTP 403 (Cloudflare bot protection) to all server-side fetches and theme grids run show_filters:false; Search & Discovery filter configuration unverified. Not recommended.,new_collection (manual),YES,Skin Republic Eye Care,skin-republic-eye-care,manual,exact product IDs: 8929386725635;8929386627331;8929386660099 (expected count 3),"no conflict — checked against 272 live handles (collections_all_fresh.json, 2026-07-21T16:46:44Z, sha256=2c79645d961f8db5…) and all proposals",new unique handle — no canonical conflict with any live handle; page will be indexable once published; title tag / meta description NOT VERIFIED — copy not written (per no-fabrication rule),Medium,no clean vendor+type/title rule reproduces the exact set — manual membership is the only exact expression; re-derive on catalog change,valid to create (planning): handle unique in snapshot; membership exact; source brand collection published to Online Store (Admin publishedOnPublication=true),snapshot collections_all_fresh.json (2026-07-21T16:46:44Z) sha256=2c79645d961f8db519bfc62927e2d929f6d24261baa1d9ce7f0a98fd7e8e7e3d; handle 'skin-republic-eye-care' absent from 272 live handles; member IDs drawn from Admin product records in scratchpad/brands/skin-republic.json; manual membership = listed IDs verbatim
